Quận/Huyện,Logic,N/A = Yes,Phường,Đường,Đoạn,VT1,VT2,VT3,VT4,Loại đất
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Văn Cừ,,4900,2520,1680,1050,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Văn Huyên,,3500,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Văn Linh,,5950,2940,2100,1260,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phạm Văn Thuận,,3500,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phan Chu Trinh,,4200,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phan Đăng Lưu,,5250,2380,1680,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Tạ Uyên,,3500,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Nguyên Hãn,,3500,1750,1330,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Nhân Tông,,4550,2310,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Nhật Duật,,3150,1540,1120,700,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Phú,,5740,2450,1750,1050,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Quang Diệu,,3150,1540,1260,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trường Chinh,Đoạn từ Quốc Lộ 1 đến đường 2 tháng 9,7000,2660,1890,1190,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trường Chinh,Đoạn tiếp theo đến đường Cách mạng tháng 8,4060,2240,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trương Định (từ đường Lê Quý Đôn đến đường Nguyễn Huệ),,3150,1580,1260,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trương Văn Bang,,4200,2380,1680,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường cạnh Trường Mẫu giáo Hoa Mai,,4200,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Đinh Quang Ân (đường đất song song với đường Huỳnh Văn Nghệ),,3010,1470,1120,910,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,"Đường tỉnh 777 (đường Trảng Bom - Long Thành, từ Quốc lộ 1A đến giáp ranh xã Đồi 61)",,5600,2520,1680,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường vào chợ Trảng Bom (đoạn từ đường Nguyễn Huệ đến đường Phan Chu Trinh),,5250,3150,2240,1190,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hà Huy Giáp,,3010,1470,1120,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phan Bội Châu,,3500,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Ba đường song song với đường Nguyễn Huệ,,3500,2100,1540,980,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường song song với đường Phan Chu Trinh (đi qua chợ),,3500,,,,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hoàng Hoa Thám,,3500,,,,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Đặng Đức Thuật,,3850,,,,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Ba đường nhựa mặt tiền chợ Mới (đường bao quanh chợ),,5250,,,,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Quang Khải (từ đường Nguyễn Huệ đến đường Hùng Vương),,4550,,,,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hưng Đạo Vương (từ đường Hùng Vương đến đường An Dương Vương),,4200,2380,1610,1020,"ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Quốc Lộ 1 (trừ những đoạn đã có đường song hành),,6000,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường 3 tháng 2 (từ đường Trần Phú đến đường Lê Duẩn),,6600,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường từ 29 tháng 4,,6600,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường 30 tháng 4,Đoạn từ Quốc lộ 1A đến đường An Dương Vương,6600,2520,1740,1140,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường 30 tháng 4,Đoạn từ Quốc lộ 1A đến đường Nam Kỳ Khởi Nghĩa,6000,2400,1680,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường 19 tháng 8,,2520,1260,1020,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường 2 tháng 9,,4800,2160,1560,960,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường An Dương Vương (từ đường Đinh Tiên Hoàng đến đường Ngô Quyền),,4200,2040,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Bùi Thị Xuân,,3900,1980,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Cách Mạng Tháng 8 (từ đường Lê Duẩn đến đường Trương Văn Bang),,3900,2040,1440,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Điện Biên Phủ,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Đinh Tiên Hoàng,Đoạn từ QL1 đến đường Hùng Vương,4500,2280,1500,960,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Đinh Tiên Hoàng,"Đoạn từ đường Hùng Vương đến đường An Dương Vương (hết khu dân cư 4,7 ha)",4200,2040,1380,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Đinh Tiên Hoàng,Đoạn từ đường An Dương Vương đến giáp ranh xã Sông Trầu,2220,1080,900,720,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hai Bà Trưng (từ đường Ngô Quyền đến đường An Dương Vương),,3600,2040,1380,870,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hoàng Tam Kỳ,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hoàng Việt,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hùng Vương,Đoạn từ đường Nguyễn Hoàng đến giáp ranh khu công nghiệp Bàu Xéo,6000,2280,1620,1020,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hùng Vương,Đoạn từ đường Nguyễn Hoàng đến đường Ngô Quyền,6600,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Hùng Vương,Đoạn từ đường Ngô Quyền đến đường D6,4500,2040,1380,870,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Huỳnh Văn Nghệ,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Đại Hành,Đoạn từ đường Nguyễn Huệ đến đường Lý Nam Đế,3900,1980,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Đại Hành,Đoạn còn lại,2100,1020,840,660,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Duẩn,,4500,2040,1440,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Hồng Phong,Đoạn từ đường 29 tháng 4 đến đường 3 tháng 2,3300,1920,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Hồng Phong,Đoạn từ đường 3 tháng 2 đến đường 2 tháng 9,2700,1320,1080,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Lai (từ đường Nguyễn Huệ đến đường Nguyễn Hoàng),,3900,2040,1380,870,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Lợi,,4500,2160,1440,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Quý Đôn,,2700,1350,1080,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lê Văn Hưu (từ Bùi Thị Xuân đến Trần Nguyên Hãn),,3000,1500,1140,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lý Nam Đế,,3900,2040,1380,870,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lý Thái Tổ,,3900,1980,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Lý Thường Kiệt,,3900,1980,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Ngô Quyền,,4500,2160,1440,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Du,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Đức Cảnh,,4200,2160,1440,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Hoàng,Đoạn từ QL1A đến đường Hùng Vương,4800,2280,1500,960,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Hoàng,Đoạn từ đường Hùng Vương đến giáp ranh xã Sông Trầu,3900,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Huệ (đoạn từ đường Đinh Tiên Hoàng đến đường Ngô Quyền và đoạn từ đường Nguyễn Hoàng đến đường Nguyễn Văn Linh),,4800,2520,1800,1020,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Hữu Cảnh,Đoạn từ Ngô Quyền đến đường Đinh Tiên Hoàng,6600,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Hữu Cảnh,Đoạn từ trụ sở Hội người mù đến cây xăng Thành Thái,6600,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Khuyến,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Sơn Hà,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Trãi (từ đường Lý Nam Đế đến đường An Dương Vương),,3600,2040,1380,870,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Tri Phương (từ đường Nguyễn Huệ đến đường Hùng Vương),,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Văn Cừ,,4200,2160,1440,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Văn Huyên,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Nguyễn Văn Linh,,5100,2520,1800,1080,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phạm Văn Thuận,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phan Chu Trinh,,3600,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Phan Đăng Lưu,,4500,2040,1440,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Tạ Uyên,,3000,1800,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Nguyên Hãn,,3000,1500,1140,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Nhân Tông,,3900,1980,1320,840,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Nhật Duật,,2700,1320,960,600,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
HUYỆN TRẢNG BOM,Phường + Đường + Đoạn,,Thị Trấn Trảng Bom,Đường Trần Phú,,4920,2100,1500,900,"ĐẤT SẢN XUẤT, KINH DOANH PHI NÔNG NGHIỆP KHÔNG PHẢI LÀ ĐẤT THƯƠNG MẠI DỊCH VỤ TẠI ĐÔ THỊ"
